what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1357695998123
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1357695998257
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695998369
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696000893
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357696001864
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357696004104
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357696004347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696044257
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696045550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696045785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696065790
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357696067916
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357696071457
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357696071747
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357696071807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696086671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696087645
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696087837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696101333
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357696104622
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357696104900
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357696104960
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357696115230
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357696115479
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357696115542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696122910
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696123725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696123934
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1357696130889
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696145414
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357696147702
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357696147936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696190283
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696193118
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696200812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696202133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696202342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696213982
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357696280597
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696298623
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696330358
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1357696331596
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1357696331598
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357696334057
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357696340917
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357696341198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696362713
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696362815
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696365170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696367980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696368233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696370406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696373782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696375124
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696378057
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696379513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696382101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696382224
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357696387967
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696392120
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696392368
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696394208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696396704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696397712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696397973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696398891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696403007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696404040
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696404247
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696405186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696406343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696410242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696435749
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357696436740
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357696456265
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357696465174
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357696465487
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357696472225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696479633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696480550
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1357696480554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696485467
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696486161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1357696486165
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696494848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696495655
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1357696495659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696497529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696515740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696522134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696540267
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357696541666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696551351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696569940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696572460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696598122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696623697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696625097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696625312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696661192
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1357696776896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357696783471
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357696834081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696836151
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696837238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696837463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696848200
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357696849070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696863306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696864248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696864447
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357696876098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697000386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697002016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697002229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697019744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697054865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697056190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697056390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697076248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697127423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697128798
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697129004
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697157624
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357697160283
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357697161675
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697177981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697179007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697179216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697221452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697222362
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697253493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697257151
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697272366
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357697274772
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357697275034
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357697275097
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357697276181
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357697276415
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357697279491
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357697281810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697400003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697400869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697401070
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697430109
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357697437547
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357697438785
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357697444108
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357697444345
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697635171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697636331
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697636537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697659451
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357697664672
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357697673566
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357697725272
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357697753863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697771140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697772082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697772284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697815930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697824640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697896593
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357697913566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697915542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697916458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697917696
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697918727
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697918938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697936753
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357697939357
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357697950118
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697951656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697952655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697952877
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357697965386
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357697969469
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357698072517
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698073951
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698074934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698075137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698093577
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357698096984
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357698097248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698235176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698236279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698236491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698246671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698280812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698281726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698281954
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698298152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698344829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698345822
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698346024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698367615
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357698496970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698498293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698499131
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698499363
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698519256
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357698527025
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698532848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698534452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698535785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698552155
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1357698561129
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357698563768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698575232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698576254
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698576664
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698580275
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1357698582005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698619792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357698624669
