what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1357694762730
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1357694762731
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1357694762735
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1357694762752
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1357694762764
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1357694762804
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1357694762809
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1357694762810
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1357694762853
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1357694762866
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1357694762878
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1357694762885
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1357694762899
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1357694762900
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1357694762910
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1357694762915
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1357694762921
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1357694762927
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1357694762932
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1357694762939
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1357694762945
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1357694762946
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1357694762952
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1357694762956
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1357694762984
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1357694762989
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1357694762993
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1357694763006
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1357694763066
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1357694763087
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1357694763111
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1357694763169
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1357694763188
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1357694763202
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1357694763207
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1357694763215
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1357694763223
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1357694763235
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1357694763235
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1357694763239
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1357694763239
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1357694763269
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1357694763280
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1357694763292
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1357694763297
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1357694763314
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1357694763346
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1357694763358
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1357694763358
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1357694763365
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1357694763372
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1357694763378
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1357694763384
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1357694763399
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1357694763410
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1357694763419
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1357694763426
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1357694763439
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1357694763448
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1357694763460
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1357694763475
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1357694763481
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1357694763481
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1357694763488
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1357694763501
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1357694763508
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1357694763521
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1357694763530
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1357694763537
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1357694763546
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1357694763565
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1357694763575
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1357694763582
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1357694763594
os,sysinfo,,,"win32",1357694763598
arch,sysinfo,,,"x86",1357694763598
ws,sysinfo,,,"win32",1357694763598
locale,sysinfo,,,"zh_CN",1357694763598
processors,sysinfo,,,"4",1357694763598
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1357694763598
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1357694763598
java.specification.name,sysinfo,,,"Java Platform API Specification",1357694763598
java.specification.vendor,sysinfo,,,"Oracle Corporation",1357694763598
java.specification.version,sysinfo,,,"1.7",1357694763598
java.vendor,sysinfo,,,"Oracle Corporation",1357694763598
java.version,sysinfo,,,"1.7.0_02",1357694763598
java.vm.info,sysinfo,,,"mixed mode, sharing",1357694763598
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1357694763598
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1357694763598
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1357694763598
java.vm.specification.version,sysinfo,,,"1.7",1357694763598
java.vm.vendor,sysinfo,,,"Oracle Corporation",1357694763598
java.vm.version,sysinfo,,,"22.0-b10",1357694763598
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1357694763613
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357694763642
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1357694764698
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357694765216
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1357694766795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357694767599
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1357694775228
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1357694775635
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1357694775776
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1357694776373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357694777424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357694782090
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357694785094
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357694785206
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1357694787301
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357694839576
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357694839882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357694843406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357694883061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357694884320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357694886144
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357694923728
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357694928496
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357694928784
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357694928860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357694951754
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357694963641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357694985838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695021013
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357695022615
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357695022887
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357695022946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695117708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695119461
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1357695119593
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1357695119675
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695120216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695144790
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357695185243
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695187201
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695188442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695188652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695202188
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1357695203882
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1357695203911
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357695250299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695276348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695276453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695294092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695295396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695295465
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695296667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695296825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695309372
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695390068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695391315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695391522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695401141
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695417899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695419058
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695419260
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695428587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695507758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695509066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695509141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695510662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695510834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695513446
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695517538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695518666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695518878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695539594
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357695558678
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1357695608052
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357695611487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695663005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695664216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695664448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695686786
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357695726550
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357695734093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695741213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695741340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695877883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695922878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695925179
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695925293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695927016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695932505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695939337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695943306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695945131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695946587
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357695946744
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1357695946944
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1357695947316
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1357695947340
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1357695947355
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1357695947368
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1357695987027
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1357695987028
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1357695987029
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1357695987030
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1357695987030
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1357695987031
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1357695987032
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1357695987032
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1357695987033
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1357695987034
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1357695987035
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1357695987036
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1357695987036
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1357695987037
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1357695987038
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1357695987038
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1357695987039
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1357695987040
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1357695987041
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1357695987043
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1357695987044
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1357695987045
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1357695987046
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1357695987046
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1357695987047
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1357695987048
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1357695987049
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1357695987050
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1357695987051
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1357695987052
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1357695987053
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1357695987054
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1357695987054
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1357695987055
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1357695987056
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1357695987057
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1357695987057
